"query_id","user","type","target","signal_time"
"u40918_0_1","u40918","query","Tv","2019-12-06 10:22:55.7775"
"u40920_0_1","u40920","query","12 subwoofer","2020-01-24 02:30:09.0657"
"u40923_0_1","u40923","query","etymotic","2020-05-10 10:51:50.0550"
"u40925_0_1","u40925","query","pinnacle","2020-02-11 19:28:59.1271"
"u40926_0_1","u40926","query","beats","2020-01-13 15:52:39.2583"
"u40927_0_1","u40927","query","J.cole","2019-12-31 14:30:55.5790"
"u40928_0_1","u40928","query","Xbox 360","2019-10-25 20:16:53.9373"
"u40929_0_1","u40929","query","microwave oven","2020-05-07 01:40:39.4284"
"u40931_0_1","u40931","query","mouse","2020-05-07 04:30:47.0044"
"u40932_0_1","u40932","query","Tv antenna","2019-08-02 09:46:25.5228"
"u40933_0_1","u40933","query","xenosaga","2019-09-07 07:46:41.1594"
"u40933_1_2","u40933","query","lcd monitors","2020-05-07 07:13:47.0145"
"u40933_1_3","u40933","query","pokemon diamond","2020-05-07 07:20:54.5805"
"u40933_2_4","u40933","query","vga","2020-05-07 14:55:01.7875"
"u40934_0_1","u40934","query","Binoculars","2020-04-27 09:15:33.2409"
"u40935_0_1","u40935","query","guitar hero 3","2020-05-07 10:24:41.2830"
"u40936_0_1","u40936","query","hp desktop","2019-06-03 16:50:15.0393"
"u40938_0_1","u40938","query","Madden 12","2020-01-07 03:15:16.7010"
"u40939_0_1","u40939","query","nikon D7000","2019-12-31 09:09:25.6006"
"u40940_0_1","u40940","query","usb headphones","2019-09-28 11:23:24.8107"
"u40941_0_1","u40941","query","wireless usb","2020-04-10 10:52:12.8536"
"u40942_0_1","u40942","query","stargate","2020-05-07 06:38:36.1886"
"u40943_0_1","u40943","query","Wndr3700","2020-03-05 02:17:35.3960"
"u40943_0_2","u40943","query","N600","2020-03-05 02:42:43.1288"
"u40943_1_3","u40943","query","Turtle beach","2020-04-03 08:17:38.0404"
"u40944_0_1","u40944","query","tripod","2019-12-07 03:10:42.6136"
"u40945_0_1","u40945","query","Air purifier","2019-11-21 10:20:20.6511"
"u40945_2_3","u40945","query","Breaking bad","2020-04-27 11:24:20.9341"
"u40946_0_1","u40946","query","Wire","2020-05-28 14:52:07.4040"
"u40947_0_1","u40947","query","apple","2019-06-04 00:54:13.5228"
"u40950_0_1","u40950","query","rolling stones","2020-03-02 18:00:52.1141"
"u40951_1_2","u40951","query","Tablet","2019-08-20 07:56:33.6280"
"u40952_0_1","u40952","query","apple","2020-05-07 11:47:39.0516"
"u40953_0_1","u40953","query","Batman","2020-05-15 10:48:22.2237"
"u40954_0_1","u40954","query","wireless mouse","2020-01-28 00:02:08.5552"
"u40955_0_1","u40955","query","Monopod","2020-03-29 20:16:24.4983"
"u40956_0_1","u40956","query","whalen","2019-11-21 02:09:01.0994"
"u40957_0_1","u40957","query","mini hdmi","2020-04-25 15:34:53.5748"
"u40958_0_1","u40958","query","Xmen","2019-10-21 05:31:37.3754"
"u40959_0_1","u40959","query","Driver","2019-09-27 05:52:50.4081"
"u40961_0_1","u40961","query","evga","2019-06-02 11:00:32.9595"
"u40962_0_1","u40962","query","Network hard drive","2020-03-26 18:38:31.5710"
"u40963_0_1","u40963","query","computer power supplies","2019-10-20 06:35:23.1260"
"u40964_0_1","u40964","query","Power supply","2020-05-20 17:26:35.6137"
"u40965_0_1","u40965","query","xbox 360 console","2020-04-10 02:13:39.5497"
"u40966_0_1","u40966","query","Mac","2019-08-28 23:50:27.6862"
"u40966_0_2","u40966","query","Desktop","2019-08-29 00:34:20.5927"
"u40967_0_1","u40967","query","Photo printer","2020-02-25 09:39:48.4313"
"u40967_0_2","u40967","query","Photo paper","2020-02-25 09:52:02.0445"
"u40968_0_1","u40968","query","turntable","2020-02-11 22:30:03.8046"
"u40969_0_1","u40969","query","iPad","2020-02-23 15:08:26.2954"
"u40970_0_1","u40970","query","rca 46","2020-01-22 10:21:45.2543"
"u40971_0_1","u40971","query","Indash","2020-04-23 11:54:26.3522"
"u40972_0_1","u40972","query","DVD racks","2019-09-06 03:35:28.4921"
"u40973_0_1","u40973","query","hp laptop","2019-09-07 07:53:12.7199"
"u40973_0_2","u40973","query","adobe","2019-09-07 08:01:27.7963"
"u40973_1_3","u40973","query","linksys","2020-05-07 02:03:59.1445"
"u40973_1_4","u40973","query","pink floyd","2020-05-07 02:19:53.2918"
"u40973_2_5","u40973","query","sd cards","2020-05-07 12:23:39.3851"
"u40974_0_1","u40974","query","toaster oven","2020-05-07 04:12:51.3384"
"u40975_0_1","u40975","query","Heat sink","2020-02-28 17:30:16.3102"
"u40976_0_1","u40976","query","pico projector","2019-11-17 07:24:04.6575"
"u40977_0_1","u40977","query","Professor Layton","2020-04-22 13:21:40.8202"
"u40978_0_1","u40978","query","magnolia","2020-05-07 02:35:56.4405"
"u40979_0_1","u40979","query","microsoft","2019-09-07 08:02:17.3040"
"u40980_0_1","u40980","query","beats by dre","2019-08-06 08:53:00.3886"
"u40981_0_1","u40981","query","green latern","2020-03-18 11:39:13.9654"
"u40983_0_1","u40983","query","Kindle","2020-05-10 08:15:57.6110"
"u40984_0_1","u40984","query","Carter IV","2019-08-19 12:38:31.9000"
"u40984_1_2","u40984","query","Outkast","2019-11-16 16:31:35.3895"
"u40984_2_3","u40984","query","Styles p","2020-03-07 15:25:30.3756"
"u40984_3_4","u40984","query","Captain america","2020-04-03 20:56:18.0687"
"u40985_0_1","u40985","query","digital cameras","2020-03-30 06:27:18.1576"
"u40986_0_1","u40986","query","Sony camcorder","2019-07-03 13:32:17.4103"
"u40987_0_1","u40987","query","external hardrive","2020-02-11 14:11:32.1863"
"u40988_0_1","u40988","query","portable printer","2020-04-10 01:49:43.8280"
"u40991_0_1","u40991","query","Bose","2019-12-01 22:47:03.4703"
"u40992_0_1","u40992","query","speakers","2020-05-14 12:46:48.9808"
"u40993_0_1","u40993","query","zonealarm","2020-01-27 22:44:57.3401"
"u40995_0_1","u40995","query","Remote","2019-09-06 09:43:51.4048"
"u40996_0_1","u40996","query","michael jackson","2020-04-13 15:53:36.1661"
"u40997_0_1","u40997","query","nikon lens","2019-09-07 07:52:23.2123"
"u40997_1_2","u40997","query","avatar","2020-04-09 23:56:54.7829"
"u40997_1_3","u40997","query","head phones","2020-04-10 00:08:27.8899"
"u40997_1_4","u40997","query","shuffle","2020-04-10 09:47:33.2546"
"u40997_2_5","u40997","query","nvidia","2020-05-06 23:15:08.0803"
"u40997_2_6","u40997","query","pirates","2020-05-07 08:05:14.4912"
"u40997_3_7","u40997","query","family guy","2020-05-07 12:06:51.2295"
"u40997_3_8","u40997","query","belkin","2020-05-07 15:29:50.1099"
"u40998_0_1","u40998","query","Dell Inspiron 15","2019-06-08 10:47:51.3829"
"u40999_0_1","u40999","query","spartacus","2020-04-28 01:30:15.2705"
"u41000_0_1","u41000","query","kingston","2020-02-11 20:49:32.8735"
"u41001_0_1","u41001","query","xbox 360 games","2020-05-07 14:45:43.7013"
"u41002_0_1","u41002","query","just dance","2020-03-03 08:20:57.0819"
"u41003_0_1","u41003","query","iphone","2020-02-15 13:49:59.8474"
"u41004_2_3","u41004","query","Trigun","2019-09-15 13:30:17.5639"
"u41005_0_1","u41005","query","canon","2019-12-17 14:30:03.8087"
"u41007_0_1","u41007","query","Usb sound card","2019-12-10 13:20:23.7822"
"u41009_0_1","u41009","query","Apple laptop","2020-01-21 13:07:00.4450"
"u41010_0_1","u41010","query","surround sound","2020-02-06 05:00:35.3815"
"u41010_1_2","u41010","query","samsung surround sound","2020-04-26 05:32:59.8390"
"u41011_0_1","u41011","query","iPhone","2019-07-26 17:17:02.3161"
"u41012_0_1","u41012","query","Airport extreme","2020-03-25 14:32:02.4474"
"u41012_1_2","u41012","query","Jurassic park","2020-05-02 15:27:40.3890"
"u41013_0_1","u41013","query","wireless usb","2020-05-07 09:30:09.2778"
"u41014_0_1","u41014","query","microsoft","2020-02-11 20:05:08.4621"
"u41015_0_1","u41015","query","X box 360","2019-07-14 00:54:38.6333"
"u41017_0_1","u41017","query","notebooks","2019-11-17 02:30:10.9348"
"u41018_0_1","u41018","query","bourne","2020-05-07 09:44:15.4085"
"u41019_0_1","u41019","query","Samsung tablet","2019-09-04 08:21:11.9587"
"u41020_0_1","u41020","query","korn","2019-09-10 21:08:06.1043"
"u41020_1_2","u41020","query","say anything","2020-05-06 15:27:17.2461"
"u41021_0_1","u41021","query","Skullcandy","2020-04-04 14:35:41.3829"
"u41021_0_2","u41021","query","Skullcandy 50/50","2020-04-04 15:00:17.6108"
"u41022_0_1","u41022","query","I phone 4","2020-04-18 08:50:13.4448"
"u41023_0_1","u41023","query","nikon","2019-11-11 23:12:59.4072"
"u41025_0_1","u41025","query","android tablets","2020-04-22 04:21:17.8141"
"u41026_0_1","u41026","query","hp battery","2019-10-31 07:06:51.6594"
"u41028_0_1","u41028","query","Samsung phone","2019-06-30 02:24:05.6997"
"u41029_0_1","u41029","query","xmen first class","2019-09-28 07:22:06.0751"
"u41030_0_1","u41030","query","tank","2020-02-11 21:19:01.6466"
"u41031_0_1","u41031","query","touchpad","2019-07-11 05:15:05.5256"
"u41032_0_1","u41032","query","asus eee pad","2020-02-23 19:38:42.2991"
"u41034_0_1","u41034","query","Record player","2020-03-31 00:40:44.7873"
"u41035_0_1","u41035","query","nook","2020-04-09 17:52:34.9077"
"u41037_0_1","u41037","query","Apple laptop case","2020-01-10 09:55:40.9308"
"u41038_0_1","u41038","query","lcd tv","2020-04-18 15:04:18.4103"
"u41039_0_1","u41039","query","Samsung tablet","2020-03-07 05:28:02.3407"
"u41040_1_2","u41040","query","iPhone 4 dock","2020-01-08 21:19:16.0832"
"u41041_0_1","u41041","query","hp touchpad","2019-07-14 19:07:42.7595"
"u41042_0_1","u41042","query","fabolous","2020-05-07 07:24:03.6097"
"u41043_0_1","u41043","query","battlefield 3","2020-04-27 21:32:14.5656"
"u41044_0_1","u41044","query","Vaio","2019-07-19 14:21:54.3126"
"u41045_0_1","u41045","query","lcd tv","2020-03-10 13:01:46.0087"
"u41046_0_1","u41046","query","maxtor","2020-04-10 10:23:56.0916"
"u41047_0_1","u41047","query","Momentus","2019-11-02 16:21:24.9771"
"u41048_0_1","u41048","query","Macair","2019-11-23 04:47:44.2501"
"u41049_0_1","u41049","query","Tha Carter 4","2019-09-05 07:51:25.0229"
"u41051_0_1","u41051","query","Ipad","2020-05-01 01:52:58.5015"
"u41053_0_1","u41053","query","sony digital camera","2020-05-07 12:14:07.7969"
"u41054_0_1","u41054","query","guitar hero 3","2020-05-07 03:18:41.8366"
"u41055_0_1","u41055","query","speaker system","2020-03-21 12:54:54.6870"
"u41056_0_1","u41056","query","Universal remote","2020-01-19 02:18:14.2545"
"u41057_0_1","u41057","query","halo","2020-05-07 15:11:31.9403"
"u41058_0_1","u41058","query","Fast five","2019-11-22 04:31:54.7634"
"u41059_0_1","u41059","query","roxio","2020-05-07 14:51:34.7555"
"u41060_0_1","u41060","query","laptops","2020-01-22 13:07:27.2893"
"u41061_0_1","u41061","query","pokemon","2020-05-07 00:22:29.7043"
"u41062_0_1","u41062","query","Apple laptops","2019-12-15 12:41:58.6271"
"u41063_0_1","u41063","query","Sony vaio","2020-02-14 09:45:14.2398"
"u41064_0_1","u41064","query","back up camera","2019-12-12 12:01:06.2280"
"u41064_0_3","u41064","query","dvd player","2019-12-12 14:34:30.1490"
"u41065_0_1","u41065","query","comcast modem","2020-04-23 15:16:35.7249"
"u41066_0_1","u41066","query","samsung lcd","2019-12-06 06:26:38.5885"
"u41066_1_2","u41066","query","movies","2020-05-07 05:18:47.4492"
"u41066_1_3","u41066","query","laptop cases","2020-05-07 10:14:06.6850"
"u41067_0_1","u41067","query","Laptops","2020-01-15 17:33:59.3774"
"u41068_0_1","u41068","query","Wireless repeater","2020-04-26 02:16:23.5176"
"u41071_0_1","u41071","query","Mitsubishi","2019-10-03 00:44:09.0893"
"u41072_0_1","u41072","query","Wireless adapter","2020-02-23 14:11:43.7700"
"u41073_0_1","u41073","query","onkyo","2020-03-27 19:43:02.0088"
"u41074_0_1","u41074","query","zumba dvd","2019-06-21 14:48:36.5354"
"u41075_0_1","u41075","query","panasonic plasma","2020-02-11 22:57:49.0618"
"u41076_0_1","u41076","query","Nikon slr camera","2019-06-02 16:46:39.1658"
"u41076_1_2","u41076","query","Nikon d60","2020-02-13 21:03:25.1823"
"u41077_0_1","u41077","query","Stand","2019-10-03 02:53:46.2901"
"u41078_0_1","u41078","query","Tablet case","2020-04-18 07:39:02.2853"
"u41079_0_1","u41079","query","Refridgerators","2019-06-17 05:01:43.7378"
"u41080_0_1","u41080","query","Head units","2019-10-17 22:57:17.7019"
"u41082_0_1","u41082","query","led zeppelin","2020-05-07 12:12:19.7802"
"u41083_0_1","u41083","query","Ps3 games","2020-05-11 02:04:43.5120"
"u41084_0_1","u41084","query","bic america","2019-10-04 11:11:14.7389"
"u41085_0_1","u41085","query","wireless","2019-09-07 03:53:37.5004"
"u41085_1_2","u41085","query","nas","2019-12-06 03:00:21.6775"
"u41085_1_3","u41085","query","zen","2019-12-06 07:48:42.3488"
"u41085_2_4","u41085","query","nintendo ds","2020-02-11 18:43:00.2012"
"u41085_3_5","u41085","query","external hard drive","2020-05-07 07:26:14.1298"
"u41085_4_6","u41085","query","nikon","2020-05-07 14:05:26.8281"
"u41086_0_1","u41086","query","Laser","2019-07-14 14:55:40.4246"
"u41087_0_1","u41087","query","odin sphere","2020-05-07 00:23:10.2106"
"u41088_0_1","u41088","query","IPod touch 64","2020-03-15 19:23:42.7478"
"u41089_0_1","u41089","query","the sopranos","2020-04-10 11:28:58.1941"
"u41091_0_1","u41091","query","seagate","2020-04-10 12:14:12.1131"
"u41092_0_1","u41092","query","iPad 2","2019-09-13 13:19:38.7850"
"u41093_0_1","u41093","query","vtech","2019-12-06 06:43:04.2407"
"u41093_0_2","u41093","query","calculator","2019-12-06 06:48:32.7914"
"u41093_1_3","u41093","query","ethernet","2020-04-10 07:37:38.0510"
"u41093_2_4","u41093","query","#","2020-05-07 11:29:43.3855"
"u41094_0_1","u41094","query","mp3","2020-05-13 00:26:40.7840"
"u41095_0_1","u41095","query","wii cable","2019-06-16 09:09:16.1909"
"u41096_0_1","u41096","query","Kenwood speakers","2019-10-21 21:10:05.5694"
"u41097_0_1","u41097","query","intel","2019-06-21 08:40:54.1289"
"u41098_0_1","u41098","query","remote control","2020-04-10 05:15:24.7335"
"u41099_0_1","u41099","query","laptop","2020-05-07 12:54:42.6728"
"u41101_0_1","u41101","query","Intercom","2019-12-01 07:49:14.6529"
"u41102_0_1","u41102","query","micro sd","2019-12-30 05:45:05.8676"
"u41103_0_1","u41103","query","mentalist","2020-03-22 01:45:57.3299"
"u41104_0_1","u41104","query","beats headphones","2020-05-28 01:37:54.0463"
"u41105_0_1","u41105","query","s100","2020-05-20 12:03:26.6200"
"u41107_0_1","u41107","query","yamaha","2020-04-10 13:00:20.0405"
"u41108_0_1","u41108","query","coffe maker","2020-04-11 08:35:36.9283"
"u41109_0_1","u41109","query","Stylus","2020-05-09 22:20:04.0906"
"u41110_0_1","u41110","query","Cable modem","2019-06-16 01:14:44.7949"
"u41111_0_1","u41111","query","dlp","2019-09-07 05:21:59.3190"
"u41111_0_2","u41111","query","fm transmitter","2019-09-07 09:21:30.0378"
"u41111_1_3","u41111","query","gps navigation","2019-12-06 04:32:10.5281"
"u41111_2_4","u41111","query","50 cent","2020-02-11 21:11:45.0792"
"u41111_2_5","u41111","query","thumb drive","2020-02-11 21:25:10.7035"
"u41111_3_6","u41111","query","hello kitty","2020-04-10 10:55:57.8883"
"u41111_4_7","u41111","query","amy winehouse","2020-05-07 13:22:18.9286"
"u41111_4_8","u41111","query","gameboy advance","2020-05-07 13:36:52.0634"
"u41112_0_1","u41112","query","xbox 360 headphones","2019-09-23 21:08:26.5295"
"u41113_0_1","u41113","query","Black ops","2019-09-10 05:11:28.7421"
"u41114_0_1","u41114","query","Evanescence","2020-03-19 03:29:06.2650"
"u41116_0_2","u41116","query","kid rock","2019-10-13 20:15:34.8431"
"u41116_0_3","u41116","query","red hot chili peppers","2019-10-13 20:38:59.0599"
"u41117_0_1","u41117","query","shadowrun","2020-05-07 07:59:14.4356"
"u41120_0_1","u41120","query","dyson","2019-10-13 07:53:47.4712"
"u41121_0_1","u41121","query","Xbox 360 wireless controller","2019-10-17 05:54:48.7296"
"u41122_0_1","u41122","query","External harddrive","2020-01-27 05:34:31.2942"
"u41123_0_1","u41123","query","28 weeks later","2020-05-19 01:20:35.8245"
"u41124_0_1","u41124","query","iPod dock","2020-03-26 12:26:19.1229"
"u41125_0_1","u41125","query","keyboard","2019-10-06 16:07:41.1655"
"u41125_2_3","u41125","query","spore","2020-03-22 12:06:54.0824"
"u41126_0_1","u41126","query","Kindle touch","2020-05-08 17:06:44.8479"
"u41127_0_1","u41127","query","macbook","2020-02-11 20:31:59.7109"
"u41128_0_1","u41128","query","hp pavilion dv6","2019-07-18 20:04:06.6426"
"u41129_0_1","u41129","query","flash drives","2019-08-21 23:27:49.5954"
"u41131_0_1","u41131","query","Batman","2020-05-01 16:25:17.0826"
"u41132_0_1","u41132","query","HD antenna","2020-05-20 11:41:50.4199"
"u41133_0_1","u41133","query","apple tv","2020-01-10 20:30:16.8097"
"u41134_0_1","u41134","query","iPhone 4s","2020-04-25 15:09:41.3413"
"u41135_0_1","u41135","query","Three 6 mafia","2019-10-11 23:47:43.1280"
"u41136_0_1","u41136","query","thor","2019-10-28 18:06:49.2527"
"u41137_0_1","u41137","query","rock band 3","2019-09-27 21:24:11.0360"
"u41137_0_2","u41137","query","battlefield 3","2019-09-27 21:48:02.2570"
"u41138_0_1","u41138","query","star trek","2020-05-07 12:47:17.1040"
"u41139_0_1","u41139","query","Iphone cases","2020-04-21 12:57:27.2556"
"u41140_0_1","u41140","query","piano","2020-02-11 22:41:14.4082"
"u41141_0_1","u41141","query","gears of war","2019-11-28 07:39:21.0408"
"u41142_0_1","u41142","query","Mac notebook","2019-09-22 19:44:34.9125"
"u41143_0_1","u41143","query","Skullcandy headphones","2020-04-19 08:21:07.0153"
"u41144_0_1","u41144","query","MacBook pro","2020-03-17 11:29:24.5342"
"u41145_0_1","u41145","query","dualshock 3","2019-09-06 03:22:25.3711"
"u41146_0_1","u41146","query","mac pro","2020-05-29 22:53:55.2075"
"u41149_0_1","u41149","query","speed wheel","2020-03-03 10:11:26.6055"
"u41150_0_1","u41150","query","Nikon 9100","2020-01-05 02:57:52.8595"
"u41151_0_1","u41151","query","nas","2020-05-07 15:55:06.8441"
"u41152_0_1","u41152","query","lil wayne","2019-08-18 08:42:28.3730"
"u41153_0_1","u41153","query","PlayStation","2019-11-28 07:46:24.1061"
"u41154_0_1","u41154","query","Touch pad","2019-07-27 19:38:12.4641"
"u41155_0_1","u41155","query","Bazooka tube","2020-03-31 20:16:01.6751"
"u41156_0_1","u41156","query","Tablets","2020-01-14 02:34:45.2067"
"u41156_0_2","u41156","query","Coby","2020-01-15 01:58:44.7133"
"u41157_0_1","u41157","query","Sony nex","2019-11-18 08:36:14.1661"
"u41159_0_1","u41159","query","flash drives","2020-05-07 12:16:00.3143"
"u41160_0_1","u41160","query","Htc evo","2019-08-06 12:18:18.7906"
"u41161_0_1","u41161","query","sandisk","2019-10-29 03:06:13.7498"
"u41162_0_1","u41162","query","radio","2020-05-07 12:44:53.0818"
"u41163_0_1","u41163","query","camera batteries","2020-05-22 20:37:07.0590"
"u41165_0_2","u41165","query","3d television","2019-08-31 15:23:54.0139"
"u41166_0_1","u41166","query","asus eee pad transformer","2020-03-04 21:32:32.7554"
"u41167_0_1","u41167","query","iPad 2","2020-02-23 17:52:42.8172"
"u41168_0_1","u41168","query","star trek","2020-04-10 10:51:23.3459"
"u41169_0_1","u41169","query","galaxy","2019-11-17 09:40:26.9208"
"u41173_0_1","u41173","query","sony camera","2020-05-07 07:38:50.2466"
"u41174_0_1","u41174","query","Xps 17","2019-12-06 02:27:21.3718"
"u41175_0_1","u41175","query","Tv brackets","2019-10-08 17:00:47.3377"
"u41176_0_1","u41176","query","iPad 2","2020-02-04 16:27:10.5617"
"u41177_0_1","u41177","query","Touchpad","2019-08-17 11:55:28.8208"
"u41178_0_1","u41178","query","I phone","2019-12-24 13:28:59.1241"
"u41179_0_1","u41179","query","Micro sd","2020-05-08 21:36:06.8433"
"u41180_0_1","u41180","query","htc inspire","2020-03-26 08:05:25.7060"
"u41181_0_1","u41181","query","x box 360 console","2020-05-29 09:53:07.4742"
"u41182_0_1","u41182","query","Smart cover","2019-09-15 00:09:19.1437"
"u41183_0_1","u41183","query","sony","2019-06-01 01:48:23.5041"
"u41184_0_1","u41184","query","hoover carpet cleaner","2020-03-11 04:17:48.4949"
"u41185_0_1","u41185","query","evo shift","2019-06-02 14:14:58.7607"
"u41186_0_1","u41186","query","Sony Psp","2020-05-22 17:52:59.5386"
"u41187_0_1","u41187","query","skyrim","2020-04-05 06:55:51.9632"
"u41188_0_1","u41188","query","stylus","2020-01-02 07:07:00.1468"
"u41189_0_1","u41189","query","Samsung tvs","2019-11-08 08:21:51.6313"
"u41190_0_1","u41190","query","tivo","2020-05-07 08:27:53.7010"
"u41191_0_1","u41191","query","jensen","2020-01-22 18:09:40.5891"
"u41192_0_1","u41192","query","Ipad2","2019-08-22 06:37:43.0779"
"u41194_0_1","u41194","query","beats by Dr. dre","2019-09-23 23:22:42.7734"
"u41195_0_1","u41195","query","lcd","2020-05-07 14:50:13.7430"
"u41196_0_1","u41196","query","beats headphones","2019-07-02 03:32:07.5102"
"u41197_0_1","u41197","query","Hp envy beats","2019-09-24 02:58:26.7720"
"u41197_1_2","u41197","query","Beats","2020-02-10 17:57:14.9371"
"u41198_0_1","u41198","query","samsung","2020-05-07 11:05:20.6597"
"u41199_0_1","u41199","query","iPod mount","2020-04-09 02:26:20.3270"
"u41200_0_1","u41200","query","xbox 360","2019-12-18 01:02:51.6710"
"u41201_0_1","u41201","query","vga","2019-11-08 21:11:01.7569"
"u41202_0_1","u41202","query","plasma tv","2020-04-18 12:49:53.1650"
"u41203_0_1","u41203","query","jason aldean","2019-10-14 19:56:49.5095"
"u41204_0_1","u41204","query","Otter box","2019-09-29 15:00:47.6646"
"u41205_0_1","u41205","query","Dell","2019-06-17 22:21:00.8658"
"u41206_0_1","u41206","query","Canon eos 7D","2020-03-19 21:03:41.5347"
"u41207_0_1","u41207","query","lcd tv","2020-01-02 01:49:19.7039"
"u41208_0_1","u41208","query","wireless speakers","2020-04-18 16:17:35.5892"
"u41209_0_1","u41209","query","Hot spot","2020-03-30 09:29:07.8421"
"u41210_0_1","u41210","query","24 inch tv","2020-04-22 05:19:12.3506"
"u41210_1_2","u41210","query","insignia","2020-04-25 18:37:41.7683"
"u41212_0_1","u41212","query","subwoofers","2020-01-20 20:55:00.4404"
"u41213_0_1","u41213","query","hello kitty headphones","2020-05-22 14:21:36.5803"
"u41214_0_1","u41214","query","Apple","2019-06-11 11:07:25.5847"
"u41214_1_2","u41214","query","Sony","2019-06-14 06:55:31.7716"
"u41216_0_1","u41216","query","Hp touchpad","2019-07-11 09:33:57.4237"
"u41217_0_1","u41217","query","electric dryer","2020-04-26 16:48:46.5994"
"u41218_0_1","u41218","query","Apple","2019-07-26 04:25:59.6732"
"u41218_1_2","u41218","query","Hp printer","2019-08-19 23:07:30.2268"
"u41219_0_1","u41219","query","Mad men","2019-11-25 06:41:49.4874"
"u41219_0_2","u41219","query","The wire","2019-11-25 06:59:36.1521"
"u41219_1_4","u41219","query","Marvin gaye","2019-12-06 21:05:06.2266"
"u41220_0_1","u41220","query","mac book","2020-04-26 08:52:00.1826"
"u41221_0_1","u41221","query","ipad","2020-05-30 01:29:16.1467"
"u41222_0_1","u41222","query","Lion king Blu ray","2020-02-01 21:32:51.3730"
"u41224_0_1","u41224","query","Scarface","2019-10-17 11:59:53.6117"
"u41225_0_1","u41225","query","Hp touchpad","2019-08-30 18:15:36.2644"
"u41226_0_1","u41226","query","ladder 49","2020-03-12 09:22:57.1619"
"u41226_0_2","u41226","query","cruel intentions","2020-03-12 10:22:17.2116"
"u41227_0_1","u41227","query","32 lcd","2020-05-24 21:21:26.6500"
"u41228_0_1","u41228","query","Pc","2019-10-13 09:27:42.3412"
"u41228_2_3","u41228","query","The sims 3 pets","2020-04-10 21:32:39.7867"
"u41229_0_1","u41229","query","Apple","2020-02-27 20:08:01.4314"
"u41230_0_1","u41230","query","ipod touch","2019-09-28 21:50:39.6215"
"u41231_0_1","u41231","query","speaker stands","2020-05-07 05:03:51.8109"
"u41232_0_1","u41232","query","sprint","2019-10-20 05:39:30.1083"
"u41233_0_1","u41233","query","dyson","2019-06-22 02:06:29.3152"
"u41235_0_1","u41235","query","family guy","2020-04-10 12:14:07.6124"
"u41236_0_1","u41236","query","polaroid","2020-04-10 07:36:21.5392"
"u41237_0_1","u41237","query","Deathly hallows part 2","2020-04-24 16:23:16.6829"
"u41238_0_1","u41238","query","norton antivirus","2020-05-07 12:50:21.6325"
"u41239_0_1","u41239","query","Flexible keyboard","2019-08-31 21:33:06.4343"
"u41242_0_1","u41242","query","beats by dre tour","2020-04-26 13:20:59.6745"
"u41244_0_1","u41244","query","ipad","2020-05-23 01:16:05.1434"
"u41245_0_1","u41245","query","sniper","2020-03-31 11:20:40.2156"
"u41246_0_1","u41246","query","Ps3 package","2020-02-08 09:20:29.9696"
"u41247_0_1","u41247","query","Computer speakers","2019-12-27 23:44:58.3511"
"u41249_0_1","u41249","query","randy orton","2019-10-03 17:13:01.7503"
"u41250_0_1","u41250","query","william shatner","2020-04-27 17:41:43.9302"
"u41251_0_1","u41251","query","Eye fi","2020-04-05 14:44:05.3009"
"u41252_0_1","u41252","query","Ipad","2020-03-17 04:10:53.4718"
"u41253_0_1","u41253","query","Hardened","2020-04-13 03:08:02.0739"
"u41254_0_1","u41254","query","motorola triumph","2019-12-30 18:39:26.5411"
"u41257_0_1","u41257","query","Prepaid","2019-06-17 18:40:55.8269"
"u41258_0_1","u41258","query","acer","2020-04-10 10:34:08.1861"
"u41259_0_1","u41259","query","Kicker","2019-06-08 08:47:09.7648"
"u41260_0_1","u41260","query","captain america","2020-04-17 19:02:50.7800"
"u41261_0_1","u41261","query","ITunes gift card","2020-04-25 21:52:39.0743"
"u41262_0_1","u41262","query","ipod touch","2019-10-06 06:48:01.4808"
"u41263_0_1","u41263","query","80 inch tv","2020-05-31 09:38:38.5204"
"u41265_0_1","u41265","query","transformers","2019-07-18 07:59:43.4319"
"u41267_0_1","u41267","query","tv wall mounts","2019-09-14 20:26:59.0840"
"u41268_0_1","u41268","query","video camera","2020-04-10 12:49:13.9376"
"u41270_0_1","u41270","query","bridesmaids","2019-11-22 23:05:18.5779"
"u41271_0_1","u41271","query","refridgerator","2020-05-07 13:17:57.8883"
"u41272_0_1","u41272","query","batman arkham city","2020-04-09 06:14:31.4409"
"u41273_0_1","u41273","query","Hdmi cable","2019-11-15 08:27:55.0686"
"u41274_0_1","u41274","query","memory","2020-05-07 12:39:02.0276"
"u41275_0_1","u41275","query","tv mounts","2020-02-03 00:51:42.5554"
"u41276_0_1","u41276","query","Asus desktop","2019-08-28 17:45:18.3034"
"u41280_0_1","u41280","query","carter iv","2019-08-21 22:40:38.6583"
"u41281_0_1","u41281","query","Skullcandy hesh","2020-02-02 13:55:30.4763"
"u41282_0_1","u41282","query","sony lcd","2020-03-12 00:49:34.4060"
"u41284_0_1","u41284","query","car stereos","2020-02-11 19:52:18.8432"
"u41285_0_1","u41285","query","Bose bluetooth headset","2019-06-07 05:16:00.4685"
"u41286_0_1","u41286","query","car radios","2020-04-10 12:38:48.3411"
"u41288_0_1","u41288","query","router","2020-05-07 11:08:25.1881"
